1.056113393302895886e+01,1.756705494260204858e+01
1.066851607204816688e+01,1.654688911015095698e+01
7.642627312921703719e+00,1.604480033374119685e+01
7.925629075333568530e+00,1.590294386935392268e+01
9.915952371122713771e+00,1.554599177798287180e+01
9.310859157004545139e+00,1.516328695009223537e+01
9.055388615082494042e+00,1.426230123996035104e+01
8.342780792739571183e+00,1.626405880038369389e+01
8.114463627752027008e+00,1.666083415639744914e+01
9.837396778955586285e+00,1.599507624069741851e+01
9.791201312414880675e+00,1.577848945561215288e+01
7.212410318689621569e+00,1.513241849060214506e+01
7.860822860142181234e+00,1.534241352817171133e+01
8.307567729176975391e+00,1.624687042367007805e+01
1.000363232154583848e+01,1.691863842965352305e+01
7.548758612531424994e+00,1.594769405569124032e+01
5.422699517305165529e+00,1.078866499211662600e+01
7.828407983034731288e+00,1.607201305033865424e+01
9.833127614668216054e+00,1.576037343458196105e+01
8.216437296024638570e+00,1.594615440217079438e+01
7.999889550849200504e+00,1.652494639773880891e+01
8.224254871256203359e+00,1.619448888890400440e+01
8.130862419839951727e+00,1.600947678428977028e+01
7.709532435802629813e+00,1.624090066913528219e+01
7.416239833379496993e+00,1.543666154576249738e+01
6.420837356498070747e+00,1.361631761422958675e+01
9.860356362346335501e+00,1.628978157664586135e+01
9.291621276642489491e+00,1.572338528037851546e+01
7.140341666036225554e+00,1.512556121465968317e+01
9.693301298922539999e+00,1.533741948326639104e+01
5.622068912188545653e+00,1.118151304586457684e+01
5.875783972809577094e+00,1.156693064881106991e+01
8.545629929610875308e+00,1.630111890047401957e+01
1.049470954452753624e+01,1.638493684151521990e+01
7.523598489209545548e+00,1.625909677896204641e+01
7.314081063441653541e+00,1.518087211712055407e+01
8.292799655464929032e+00,1.646919993551913208e+01
9.337787640680911494e+00,1.544804888967450829e+01
1.034272403874901336e+01,1.651663823215460525e+01
1.017148469015348766e+01,1.604954670128942951e+01
6.023535817662855507e+00,1.222095792232645728e+01
6.925198900804950597e+00,1.275852368743024989e+01
9.238144606845350992e+00,1.531557978951938637e+01
8.418783106225069091e+00,1.667585546291969223e+01
9.088533756082627590e+00,1.519622171936345723e+01
8.510677829495028490e+00,1.736550587698496528e+01
1.018386219781475965e+01,1.672001158005273425e+01
7.946463332833730853e+00,1.582540999030137030e+01
7.137974898230936560e+00,1.518292568486730154e+01
5.303972961253456297e+00,1.188093408155956965e+01
1.038240457018335761e+01,1.638571478783536151e+01
9.535384987409969426e+00,1.563084264766506593e+01
6.082264771466199704e+00,1.186721692602795564e+01
6.563192911068636448e+00,1.268674876914750449e+01
6.096732116909936217e+00,1.184835964797748176e+01
6.347051643839382251e+00,1.268636648069431061e+01
8.432499154262478314e+00,1.633006848822174817e+01
7.636292809113369273e+00,1.551335513892058060e+01
5.536872843234887043e+00,1.254079431862388816e+01
6.408063616680020225e+00,1.335483085047811969e+01
8.094265314298819902e+00,1.658874720584231000e+01
6.552175784930156510e+00,1.233640102717213338e+01
8.156268146241693273e+00,1.638339473881687525e+01
1.099229495159494263e+01,1.693315400904793577e+01
1.011326869332566325e+01,1.599900597795981838e+01
5.609447358187304111e+00,1.137543852501856101e+01
6.437737752137162595e+00,1.158238009012239900e+01
8.684110131112978692e+00,1.712992268987638056e+01
8.137389418526083773e+00,1.625606430078079612e+01
8.783757071731859156e+00,1.647164225533642323e+01
9.577459633101282677e+00,1.543674017910978158e+01
5.827616992872678203e+00,1.209176106552137497e+01
8.207217505639905042e+00,1.668214645620879821e+01
7.447404204260107186e+00,1.491943103499763978e+01
6.170376342564882322e+00,1.207133886275309820e+01
8.133118703413918738e+00,1.627283271568028766e+01
8.176039445702189212e+00,1.650903036585749106e+01
9.967094622681855753e+00,1.504516201833208910e+01
1.101984301857945958e+01,1.669046447660949894e+01
8.014472249200562004e+00,1.706651093251521445e+01
4.938189875453534938e+00,1.077143865523690991e+01
5.862113135671846997e+00,1.211235458574903312e+01
7.823214236669286059e+00,1.580788480420089392e+01
1.041902429197664226e+01,1.596508348559606993e+01
1.022373686185823871e+01,1.594538637057405239e+01
8.129335232228019237e+00,1.687320689820874975e+01
8.377844421424345711e+00,1.638298515000200695e+01
8.051039874354945169e+00,1.664856794419718256e+01
6.379826266046481287e+00,1.216832315183685687e+01
9.918144401712885028e+00,1.626290600110685247e+01
8.161369780942600016e+00,1.597279506813682204e+01
5.939135795666589779e+00,1.312202011008660918e+01
8.820776094514402033e+00,1.610128717727728187e+01
6.528816591602307540e+00,1.213307218686336597e+01
9.317491422857848704e+00,1.510685858148783822e+01
7.860816269203495743e+00,1.587920939851884938e+01
6.290536660310303674e+00,1.367245870023508658e+01
8.131143309486585480e+00,1.624067841432677994e+01
8.212870305292897299e+00,1.614784658919710125e+01
8.951506861642160473e+00,1.496335191032035716e+01
9.379986471458519048e+00,1.499173195842074691e+01
6.337777042561190122e+00,1.142926342926609173e+01
1.037885486459058271e+01,1.606055235821272476e+01
5.919431545877970713e+00,1.236401029291440778e+01
1.002688834406585272e+01,1.591721957472238103e+01
9.982235042464097319e+00,1.550227755060805634e+01
1.119445696727970940e+01,1.752876912172294510e+01
