1.256113393302895886e+01,7.005921009573089719e+00
1.266851607204816688e+01,5.878373038102791881e+00
8.570509251686816654e+00,1.260869208327797608e+01
9.702516301334274118e+00,1.090925917608141660e+01
1.191595237112271377e+01,5.630039406860158024e+00
1.131085915700454514e+01,5.852427793087691121e+00
1.105538861508249404e+01,5.206912624877856999e+00
1.137112317095828828e+01,1.068511203057649972e+01
1.045785451100810626e+01,1.318548211458167785e+01
1.183739677895558629e+01,6.157679461741832228e+00
1.179120131241488068e+01,5.987288143197271317e+00
6.849641274758488052e+00,1.068003268765009750e+01
9.443291440568723161e+00,8.926362672118120400e+00
1.123027091670790156e+01,1.075721077797240888e+01
1.200363232154583848e+01,6.915006108107683680e+00
8.195034450125699976e+00,1.259574177263926309e+01
4.845399034610331057e+00,4.731930949622918270e+00
9.313631932138925151e+00,1.197442026921569003e+01
1.183312761466821605e+01,5.927245819913745883e+00
1.086574918409855783e+01,9.918868424584619703e+00
9.999558203396802014e+00,1.310022738755844252e+01
1.089701948502481343e+01,1.088093607059119883e+01
1.052344967935981046e+01,1.051445745779927599e+01
8.838129743210519251e+00,1.312547293333061305e+01
7.664959333517987972e+00,1.108168684953200334e+01
6.841674712996141494e+00,8.390960515463032010e+00
1.186035636234633550e+01,6.429425214299524960e+00
1.129162127664248949e+01,6.431764003736025082e+00
6.561366664144902217e+00,1.094087819449383048e+01
1.169330129892254000e+01,5.644118184343850153e+00
5.244137824377091306e+00,5.118888267352064148e+00
5.751567945619153299e+00,5.382293352002982978e+00
1.218251971844350479e+01,1.002195588345258059e+01
1.249470954452753624e+01,5.890227296987683658e+00
8.094393956838182191e+00,1.394199315901001235e+01
7.256324253766612387e+00,1.046716421471560743e+01
1.117119862185971613e+01,1.170560112021681221e+01
1.133778764068091149e+01,6.110261248993596794e+00
1.234272403874901336e+01,6.173914193405591000e+00
1.217148469015348766e+01,5.878062011135942733e+00
6.047071635325711014e+00,6.394844209327204432e+00
7.850397801609901194e+00,5.666649573250599481e+00
1.123814460684535099e+01,6.077435182674036263e+00
1.167513242490027459e+01,1.202828942677849255e+01
1.108853375608262759e+01,6.107687963280830523e+00
1.204271131798011041e+01,1.441931218995974717e+01
1.218386219781475965e+01,6.536149382237974592e+00
9.785853331334923411e+00,1.051578662987056134e+01
6.551899592923746241e+00,1.117980314654545637e+01
4.607945922506912595e+00,7.153922240612224925e+00
1.238240457018335761e+01,6.003310217652005676e+00
1.153538498740996943e+01,6.095457660255095611e+00
6.164529542932398520e+00,5.569904309123512753e+00
7.126385822137272896e+00,6.247111716157736083e+00
6.193464233819872433e+00,5.503255062135091080e+00
6.694103287678764502e+00,6.678629673709856718e+00
1.172999661704991325e+01,1.059027733583707587e+01
8.545171236453477093e+00,1.050824931922884176e+01
5.073745686469774085e+00,8.007842950778000457e+00
6.816127233360040449e+00,7.893534467596200699e+00
1.037706125719527961e+01,1.297792756617396392e+01
7.104351569860313020e+00,5.568450484483955520e+00
1.062507258496677309e+01,1.190850637030072434e+01
1.299229495159494263e+01,5.940859057452994030e+00
1.211326869332566325e+01,5.885737284634156019e+00
5.218894716374608223e+00,5.531982333662514684e+00
6.875475504274324301e+00,4.289284675970471028e+00
1.273644052445191654e+01,1.278325023505361635e+01
1.054955767410433509e+01,1.147469952901884938e+01
1.313502828692743307e+01,9.751540734418252754e+00
1.157745963310128268e+01,5.859280546008498902e+00
5.655233985745355518e+00,6.528288145297394429e+00
1.082887002255962194e+01,1.289971580227556380e+01
7.789616817040428742e+00,8.888107322950128619e+00
6.340752685129763755e+00,5.801925040376431753e+00
1.053247481365567317e+01,1.155885604906547393e+01
1.070415778280875685e+01,1.233196368062120740e+01
1.196709462268185575e+01,5.078067395650232463e+00
1.301984301857945958e+01,5.670621458030038475e+00
1.005788899680224624e+01,1.520815473325860978e+01
3.876379750907069877e+00,5.666497559566752606e+00
5.724226271343694883e+00,6.500482900154372246e+00
9.292856946677144236e+00,1.093868227012643146e+01
1.241902429197664226e+01,5.546059193619427674e+00
1.222373686185823871e+01,5.721649508715814569e+00
1.051734092891207695e+01,1.397548666392291494e+01
1.151137768569737929e+01,1.102056291431065560e+01
1.020415949741978068e+01,1.339011227936895843e+01
6.759652532092962574e+00,5.576993771580752046e+00
1.191814440171288503e+01,6.344761599393967444e+00
1.064547912377040007e+01,1.024570114877688631e+01
5.878271591333179558e+00,8.365768628840038801e+00
1.328310437805760991e+01,8.122044331051514021e+00
